FarClauseGuid,Number,Title,Paragraph,UpdatedBy,IsDeleted
7631722E-8FAA-4A2D-8518-CE7B71692494,52.247-33,"F.o.b. Origin, with Differentials.",47.303-5(c),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
2ECDFBCD-C145-4333-8D5A-CE7D2B27B4F5,52.214-21,Descriptive Literature.,14.201-6(p)(1),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
0D57D46E-D777-4975-AA94-CEDE0F40923F,52.223-4,Recovered Material Certification.,23.406(a),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
598AE8ED-5DBC-40EB-9FEA-CEE6719FD0A4,52.215-21,Requirements for Cost or Pricing Data or Information Other Than Cost or Pricing Data—Modifications.-Alternate I,15.408(m),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
3E3952AC-8197-45C0-AFDB-CF0D386AE046,52.232-29,Terms for Financing of Purchases of Commercial Items.,32.206(b)(2),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
E5351284-320D-41A6-A0F9-CF4693D4FDE6,52.236-16,Quantity Surveys.-Alternate I,36.516,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
7572621C-9370-47C5-87EF-CF800B6FFE79,52.232-16,Progress Payments.-Alternate III,32.502-4(d),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
34A9F0F6-1A97-460D-9C44-CF817165BE46,52.219-6,Notice of Total Small Business Set-Aside.-Alternate II,19.508(c),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
FD19C834-9173-4549-8DC1-CF87993569B4,52.249-8,Default (Fixed-Price Supply and Service).,49.504(a)(1),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
07421977-2828-4A1B-88B9-D02185E3E256,52.217-9,Option to Extend the Term of the Contract.,17.208(g),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
4763D620-4C0E-43EF-8E56-D0621C9CA76F,52.232-12,Advance Payments.-Alternate V,32.412(f),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
1C97AA4C-8FD9-49E0-86BD-D0F9F607C5FA,52.223-6,Drug-Free Workplace.,23.505,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
EA4BA82B-8B99-4C11-9E65-D119D2A93AF6,52.208-4,Vehicle Lease Payments.,8.1104(a),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
3CB3847D-655A-49A3-83F1-D26439CA629D,52.228-8,Liability and Insurance—Leased Motor Vehicles.,28.312,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
13DBD936-8823-44EA-934F-D2CD71DD7781,52.232-24,Prohibition of Assignment of Claims.,32.806(b),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
A6172334-D24E-4FB8-B30F-D2FC8AA49ECC,52.244-4,Subcontractors and Outside Associates and Consultants (Architect-Engineer Services).,44.204(b),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
957189B1-9D31-4ED2-AB48-D336C8FF7E34,52.232-10,Payments under Fixed-Price Architect-Engineer Contracts.,32.111(c)(1),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
AF3DC5DA-50BA-4411-B498-D383942D4D07,52.215-20,Requirements for Cost or Pricing Data or Information Other Than Cost or Pricing Data.,15.408(l),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
37F6142A-6E7F-4E3C-923D-D3BAD940F6A2,52.232-35,Designation of Office for Government Receipt of Electronic Funds Transfer Information.,32.1110(c),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
544028AC-02CB-47D5-9D6C-D43549A04C80,52.229-2,North Carolina State and Local Sales and Use Tax.-Alternate II,29.401-2,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
B248D9F6-51D5-4F3F-AC5D-D44A0C3F354A,52.216-17,Incentive Price Revision—Successive Targets.-Alternate I,16.406(b)3,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
5C8DF472-EE16-4291-86F8-D47CC1D3F0E2,52.211-8,Time of Delivery.-Alternate III,11.404(a)(2),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
06996411-214F-49B8-8A04-D4CF6659F533,52.247-39,"F.o.b. Inland Point, Country of Importation.",47.303-11(c),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
79743BE6-35A7-4816-A855-D4FC8116BD33,52.247-35,"F.o.b. Destination, within Consignee’s Premises.",47.303-7(c),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
B9A1D1C4-FF91-4F16-A2F9-D54F5D9A7DBC,52.228-5,Insurance—Work on a Government Installation.,28.31,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
7DC3F442-5072-4B02-8805-D572F0AEAA4A,52.214-31,Facsimile Bids.,14.201-6(v),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
C90B6ADA-414B-458D-89E3-D5E953C63E94,52.243-1,Changes—Fixed Price.-Alternate IV,43.205(a)(5),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
2B68DC9F-8B58-4AC9-865E-D5EF875DB445,52.236-21,Specifications and Drawings for Construction.-Alternate I,36.521,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
6D559D4F-45A6-4F08-B780-D5FBF328FC2D,52.219-7,Notice of Partial Small Business Set-Aside.-Alternate II,19.508(d),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
D21382E8-D63A-419A-9D6C-D62EF98B05EA,52.225-10,Notice of Buy American Act Requirement—Construction Materials.,25.1102(b)(1),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
F84E86EF-FBC5-4EAC-9761-D640FA62B6CC,52.227-9,Refund of Royalties.,27.206-2,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
1DA38EF3-B17C-45D8-AB17-D64D3DBC246C,52.227-2,Notice and Assistance Regarding Patent and Copyright Infringement.,27.202-2,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
316DB782-9D3E-4E7C-80CF-D694602D8534,52.211-1,"Availability of Specifications Listed in the GSA Index of Federal Specifications, Standards and Commercial Item Descriptions, FPMR Part 101-29.",11.204(a),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
8F0C6940-9220-4D61-A542-D6E9F9A4EB64,52.236-18,Work Oversight in Cost-Reimbursement Construction Contracts.,36.518,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
1DBDDDF0-5BD9-404C-B2FA-D77181329683,52.216-3,Economic Price Adjustment—Semistandard Supplies.,16.203-4(b),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
04CDD768-F2D8-47F1-A0CD-D7DE91DA63FF,52.225-12,Notice of Buy American Act Requirement—Construction Materials under Trade Agreements.Alternate II,25.1102(d)(3),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
4973EE2C-32AF-4B2D-BE6B-D7DF8400804A,52.222-25,Affirmative Action Compliance.,22.810(d),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
9AC482BD-6F13-4E9B-9FE7-D8457EFF9B63,52.252-4,Alterations in Contract.,52.107(d),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
FF5A5C0B-919A-439C-B028-D88480397EA7,52.214-35,Submission of Offers in U.S. Currency.,14.201-6(x),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
3CC32455-918A-42F1-84A2-D88762ACDB8D,52.215-10,Price Reduction for Defective Cost or Pricing Data.,15.408(b),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
79B88C1C-048A-4325-AC8E-D95FCF21211A,52.230-3,Disclosure and Consistency of Cost Accounting Practices.,30.201-4(b)(1),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
D749564E-8DF8-439E-99DE-DAF3C4C28E5B,52.247-58,"Loading, Blocking, and Bracing of Freight Car Shipments.",47.305-15(a)(2),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
1A205E5F-D5EC-4528-A4BF-DB2523C1FA82,52.232-26,Prompt Payment for Fixed-Price Architect-Engineer Contracts.,32.908(a),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
FECA4E4E-F026-477C-907A-DB49754E4519,52.216-13,Allowable Cost and Payment —Facilities.-Alternate I,16.307(g)(2),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
22FD1A6C-72C8-43A8-9CA4-DB8250B3A805,52.215-1,Instructions to Offerors—Competitive.,15.209(a),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
D7C7CBE4-B1CD-427B-8A65-DB8251FC4DAC,52.247-7,Freight Excluded.,47.207-3(d)(2),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
B813FEE5-F03E-4EA6-9328-DBE8E5BE1B81,52.222-2,Payment for Overtime Premiums.,22.103-5(b),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
B3CEC670-2FBB-4863-855F-DC151C4162A8,52.222-36,Affirmative Action for Workers with Disabilities.-Alternate I,22.1408(b),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
4040DBFC-7F05-4622-89CC-DC32A5824668,52.219-7,Notice of Partial Small Business Set-Aside.-Alternate I,19.508(d),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
D6F6E092-5B11-4CD6-A4E8-DCDFCF7E036B,52.222-20,Walsh-Healey Public Contracts Act.,22.61,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
09CF9120-B535-4522-BD34-DD049408D3A3,52.247-64,Preference for Privately Owned U.S.-Flag Commercial Vessels.,47.507(a),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
C79DE620-09F6-4AB5-A873-DD8DD1651437,52.219-8,Utilization of Small Business Concerns.,19.708(a),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
56D0631B-8510-4B19-B6F9-DDA8172502E1,52.243-1,Changes—Fixed Price.-Alternate I,43.205(a)(2),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
05C52B3C-20EB-4D68-96D7-DE85283A7ECD,52.215-18,Reversion or Adjustment of Plans for Postretirement Benefits (PRB) Other Than Pensions.,15.408(j),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
584C7A5A-D16F-4EB3-9C0A-DEFE8FB8D188,52.222-1,Notice to the Government of Labor Disputes.,22.103-5(a),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
B099AAB3-7787-4512-9FD1-DF153525E947,52.222-15,Certification of Eligibility.,22.407(a),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
ACBE39DD-AB2E-43B0-A233-DF9DD462B21A,52.232-7,Payments under Time-and-Materials and Labor-Hour Contracts.,32.111(a)(7),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
8B31AC5D-D44C-43BD-93DB-E05417EF9AF2,52.217-6,Option for Increased Quantity.,17.208(d),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
261A856C-2DE4-4FC6-A2A8-E14059CA573B,52.252-3,Alterations in Solicitation.,52.107(c),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
3E552F17-1321-44F4-88A1-E18A77BCE042,52.211-2,"Availability of Specifications, Standards, and Data Item Descriptions Listed in the Acquisition Streamlining and Standardization Information System (ASSIST).",11.204(b),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
24000EEC-365A-414F-A018-E1B06C0649EE,52.211-8,Time of Delivery.,11.404(a)(2),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
96EC1750-F736-4D2B-8E04-E21CCC897F9E,52.214-19,Contract Award—Sealed Bidding—Construction.,14.201-6(m),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
ECCACD03-AD22-47F9-A9CF-E25508B70D21,52.219-9,Small Business Subcontracting Plan.-Alternate II,19.708(b)(1),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
D2246BB7-0C1A-4909-95F7-E263559ADD9F,52.203-3,Gratuities.,3.202,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
EF48CD68-41B9-451D-9893-E26FFE26CB9F,52.248-1,Value Engineering.-Alternate III,48.201(e)(1),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
FA3C8581-6231-41D7-B924-E2920D876568,52.219-11,Special 8(a) Contract Conditions. (See Note 2.),19.811-3(a),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
F0BC7BDC-02DD-44AD-BF86-E2A0E68E667E,52.227-11,Patent Rights—Retention by the Contractor (Short Form).-Alternate II,27.303(a)(3),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
ABDD4ECE-BA2B-4B1C-BED3-E38BED932BC5,52.222-30,Davis-Bacon Act—Price Adjustment (None or Separately Specified Method).,22.407(e),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
94A059F8-AADF-42F2-94E3-E3ECC42B0211,52.211-3,"Availability of Specifications Not Listed in the GSA Index of Federal Specifications, Standards and Commercial Item Descriptions.",11.204(c),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
C4301CF1-6DA1-49E5-97AE-E3F5A0FD488A,52.239-1,Privacy or Security Safeguards. (See Note 4.),39.107,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
366917D0-A8A6-4F00-8F85-E4D1AA3E0E7E,52.216-25,Contract Definitization. (See Note 1.),16.603-4(b)(3),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
5D9D4B0F-0665-490B-BF4B-E50E3AFFB311,52.215-11,Price Reduction for Defective Cost or Pricing Data—Modifications.,15.408(c),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
B6EC398C-4F7A-4ECD-AC72-E5443A98CC41,52.226-1,Utilization of Indian Organizations and Indian-Owned Economic Enterprises.,26.104,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
8AD234B2-677C-4663-93ED-E5747C3FA247,52.227-15,Representation of Limited Rights Data and Restricted Computer Software.,27.409(g),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
509B3FC0-24EF-434F-9E70-E5908BA84F08,52.215-20,Requirements for Cost or Pricing Data or Information Other Than Cost or Pricing Data.-Alternate IV,15.408(l),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
4B8580FF-EFD6-42CF-BB73-E59C764F8162,52.236-16,Quantity Surveys.,36.516,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
C4B467F8-B1B6-4068-AF47-E5D4D1CDCA9B,52.215-21,Requirements for Cost or Pricing Data or Information Other Than Cost or Pricing Data—Modifications.-Alternate IV,15.408(m),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
83BB761C-854C-4EBC-8ECD-E64FAFB9F43B,52.234-2,Notice of Earned Value Management System - Pre-Award IBR.,34.203(a),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
F31851EA-9D5A-4859-91B6-E771237CC7F0,52.223-10,Waste Reduction Program.,23.705,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
F0DC1B66-B0FD-4CBB-BFD1-E795315EF078,52.233-4,Applicable Law for Breach of Contract Claim.,33.215(b),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
04F911C4-1A3E-4408-AD9E-E80FCCC99FFE,52.229-7,Taxes—Fixed-Price Contracts with Foreign Governments.,29.402-1(b),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
095DA3CF-D254-4DFC-9EC8-E8A229A9580A,52.219-3,Notice of Total HUBZone Set-Aside.,19.1308(a),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
AF208A2F-A789-4289-9149-E975A7E099F6,52.249-11,Termination of Work (Consolidated Facilities or Facilities Acquisition).,49.505(a),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
51C1B50D-31B3-4DE6-B845-E98969B822CA,52.246-2,Inspection of Supplies—Fixed-Price.-Alternate I,46.302,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
95BCF93C-5E49-4B3A-9756-E9E83DFC1D3D,52.249-13,Failure to Perform.,49.505(c),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
EA5FAD01-69A4-4F95-8E5F-EA2B717699CD,52.245-9,Use and Charges.,45.106(h),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
2F6579CE-9D4D-4C5A-8126-EA80F750C7BC,52.214-18,Preparation of Bids—Construction.,14.201-6(l),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
E324EA38-A09A-41C0-AB7A-EAEED1A5C882,52.211-9,Desired and Required Time of Delivery.,11.404(a)(3),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
7C03111E-0F1A-4C68-AF01-EBCB5D249A2B,52.215-21,Requirements for Cost or Pricing Data or Information Other Than Cost or Pricing Data—Modifications.-Alternate II,15.408(m),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
87FB00DC-619E-402C-BF63-EC9F91FB5D56,52.215-21,Requirements for Cost or Pricing Data or Information Other Than Cost or Pricing Data—Modifications.-Alternate III,15.408(m),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
2A9CD8A9-15B5-426F-BD5D-ECB1787A6DFA,52.232-12,Advance Payments.,32.412(a),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
CEF7789E-5A8D-40AF-9C5D-ECD1E80C6094,52.216-21,Requirements.-Alternate II,16.506(d)(3),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
297139EB-4781-403F-88D6-ED1CCF41D9E0,52.237-5,Payment by Contractor to Government.,37.304(b),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
07302134-520D-4C33-9892-ED60555419BE,52.232-28,Invitation to Propose Performance-Based Payments.-Alternate I,32.1005(b)(2),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
CF561949-A833-4A5E-92E4-EEEE9C742EA3,52.222-22,Previous Contracts and Compliance Reports.,22.810(a)(2),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
C215E199-4A3A-4452-9DFE-EF174C8C801F,52.207-5,Option to Purchase Equipment.,7.404,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
BEE14988-A3AC-4FD2-BBB6-EF7D8A9B9575,52.215-2,Audit and Records—Negotiation.-Alternate II,15.209(b)(3),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
622B2972-D06D-4CF9-B970-EFA9643214D2,52.247-28,Contractor’s Invoices.,47.207-9(c),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
BA89F95F-8E9D-4759-BEBC-F096E2EDF97E,52.247-26,Government Direction and Marking.,47.207-8(a)(3),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
5DC7F19A-F511-4872-9866-F0C543740719,52.215-2,Audit and Records—Negotiation.,15.209(b)(1),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
47E160EC-A217-430B-8F36-F1320F4C90F9,52.203-7,Anti-Kickback Procedures.,3.502-3,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
6005EA6E-72D1-43A1-830C-F173A8CEA0BF,52.242-16,Stop-Work Order—Facilities.,42.1305(c),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
3A5852CA-3937-44ED-9E0D-F26E9F1BE6BA,52.246-18,Warranty of Supplies of a Complex Nature.,46.710(b)(1),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
72D0318C-9DAB-4008-B60B-F2B073F97CE0,52.246-5,Inspection of Services—Cost-Reimbursement.,46.305,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
6CB005C9-6591-4277-B0C3-F31E8C38A0A2,52.217-5,Evaluation of Options.,17.208(c),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
56B5B6DE-8746-4194-8383-F32543F149EB,52.249-2,Termination for Convenience of the Government (Fixed-Price).-Alternate III,49.502(b)(1)(iii),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
3A26FF4C-0416-49A8-AC66-F48A2F5386AF,52.247-16,Contractor Responsibility for Returning Undelivered Freight.,47.207-5(f),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
977448DF-980D-462D-BA2E-F4F896278D31,52.214-16,Minimum Bid Acceptance Period.,14.201-6(j),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
8C7EA9BC-363E-4567-8B4B-F5479AC20136,52.204-2,Security Requirements.-Alternate II,4.404(c),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
EF90ED56-0536-4966-BB67-F5A736E7357B,52.228-11,Pledges of Assets.,28.203-6,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
C025C1F6-B75B-4074-98D4-F61F67983963,52.214-6,Explanation to Prospective Bidders.,14.201-6(c)(2),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
E42EF42F-117B-45A4-A035-F63D607F9E28,52.229-3,"Federal, State, and Local Taxes.",29.401-3,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
D24EEA3D-D7EC-40CB-87CF-F6595671B794,52.247-21,Contractor Liability for Personal Injury and/or Property Damage.,47.207-7(c),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
BEABECFD-B124-4C9E-8FF0-F664C1B94BB7,52.216-27,Single or Multiple Awards.,16.506(f),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
00B64564-2CBA-4BD9-85FB-F6822C8E61FD,52.209-1,Qualification Requirements.,9.206-2,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
B8D97240-FD3E-46D6-96CD-F6D5D3B504F2,52.204-5,Women-Owned Business (Other Than Small Business),4.603(b),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
A0E988CF-9AD4-4CEE-A6AD-F710BEF97862,52.249-1,Termination for Convenience of the Government (Fixed-Price) (Short Form).-Alternate I,49.502(a)(2),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
0EC69232-AF1E-49E0-9A26-F77A1442885D,52.211-10,"Commencement, Prosecution, and Completion of Work.",11.404(b),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
CFD351B8-43D1-408E-8956-F7808537849B,52.246-3,Inspection of Supplies—Cost-Reimbursement.,46.303,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
01B0A6C7-4E00-4423-A920-F890F807259E,52.236-27,Site Visit (Construction).,36.523,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
A13307FF-C4C8-4D05-9083-F8B7B7587261,52.246-17,Warranty of Supplies of a Noncomplex Nature.,46.710(a)(1),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
17A53A5D-C5E8-423A-A260-F8CAB3B6AFFE,52.222-12,Contract Termination—Debarment.,22.407(a),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
B9E5646E-7141-44FF-9394-F95802C5B7AC,52.232-12,Advance Payments.-Alternate III,32.412(d),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
FCA0673D-0E7C-4E93-B3CC-F9637525649E,52.237-4,Payment by Government to Contractor.,37.304(a),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
FE4AA276-3C0E-4CDE-942D-F9F27DB5D87B,52.203-11,Certification and Disclosure Regarding Payments to Influence Certain Federal Transactions.,3.808(a),920EA36E-911C-4345-8BE5-29C190C8E5C5,0
352FAD22-1B02-4835-B52E-F9FABD51EE9D,52.225-8,Duty-Free Entry.,25.1101(e),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
03BCF0C1-C868-4059-B76B-FA178C755D94,52.247-60,Guaranteed Shipping Characteristics.,47.305-16(b)(1),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
E97C5BAE-0C80-465E-8198-FA31365A82FD,52.236-21,Specifications and Drawings for Construction.,36.521,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
5D42BA3B-7C48-4F98-BE7E-FAE1E2F6EC1E,52.228-15,Performance and Payment Bonds—Construction.,28.102-3(a),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
54D1590E-B8D2-470F-B2DC-FAF9DD1255FE,52.204-9,Personal Identity Verification of Contractor Personnel.,4.1301,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
AE479E2F-0E80-4215-A32B-FB41527987B0,52.233-1,Disputes.,33.215,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
0A04760A-0BFC-4918-9974-FC22D0609ACD,52.222-49,Service Contract Act—Place of Performance Unknown.,22.1006(f),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
A0D8BC34-C555-400C-B145-FC51D66B092F,52.222-37,"Employment Reports on   Special Disabled Veterans, Veterans of the Vietnam Era, and Other Eligible Veterans.",22.1308(b),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
2BBDABA1-015D-4A0B-A25A-FD314C8B733B,52.209-6,"Protecting the Government’s Interest When Subcontracting with Contractors Debarred, Suspended, or Proposed for Debarment.",9.409(b),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
7DF7C8A5-C73A-4681-A453-FDBC211C2F84,52.215-19,Notification of Ownership Changes.,15.408(k),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
15872D4F-864F-42DD-8D0D-FDD6B802750E,52.216-11,Cost Contract—No Fee.-Alternate I,16.307(e)(2),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
6A7993F4-BC04-4A22-B1AC-FE3E27DFE8F8,52.222-10,Compliance with Copeland Act Requirements.,22.407(a),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
22185D95-1214-42DE-86E3-FEB70F2281E1,52.215-6,Place of Performance.,15.209(f),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
C50CD544-776E-486D-AEA1-FFC1800AD884,52.222-31,Davis Bacon Act—Price Adjustment (Percentage Method).,22.407(f),73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
E1B974D4-9A0D-4497-B977-62264D9974D7,42.15,CPARS,42.15,73526DCB-3D7E-48C0-B4A0-4BE20AE3F85C,0
