NAICSGuid,Code,Title
{C657B4BA-876B-4009-B36C-9079BD93FC7B},21221,Iron Ore Mining
{F87529E2-9479-487A-8AA0-909575BB0FAD},81394,Political Organizations
{04AC271A-68C1-4032-9E1C-90AF68864A5A},333997,Scale and Balance Manufacturing
{CACDF294-027D-49C0-B9BF-90DC2CBC5CDD},339995,Burial Casket Manufacturing
{345EE655-DA9C-483D-B99F-9118D2B33A60},42361,"Electrical Apparatus and Equipment, Wiring Supplie"
{76AB7A99-7AE6-45BB-961E-9120B9E02552},44821,Shoe Stores
{F93C5339-DD51-4B8B-B55A-9124C0958F42},541219,Other Accounting Services
{C405E020-1289-4447-AF9B-918F4D09A74A},312230,Tobacco Manufacturing
{0AF6CEFC-538D-4741-996E-91CF708E304D},4832,Inland Water Transportation
{B0391EC8-DB8C-467B-BFB5-91D43C67BCB5},3341,Computer and Peripheral Equipment Manufacturing
{8C9349CE-7062-4E1A-B567-91E3A35C8B29},622210,Psychiatric and Substance Abuse Hospitals
{083C3059-9657-4F43-B936-9208267DBBBF},42412,Stationery and Office Supplies Merchant Wholesaler
{045ED7BF-91B9-4124-8DC3-92211E3B23F3},4889,Other Support Activities for Transportation
{827FB52C-6CDA-4345-8FF3-92232B7753A8},56152,Tour Operators
{E759F7E3-918A-4786-90B7-9239B6AE2D29},45331,Used Merchandise Stores
{8CF3CA99-ADC5-46DF-B6DF-925523AC1BAA},33631,Motor Vehicle Gasoline Engine and Engine Parts Man
{49AE10D4-6E15-4DCB-BA26-929D11F1CFDD},4421,Furniture Stores
{25EDDF0F-45D3-4989-A7C7-92A8138CE7D1},72111,Hotels (except Casino Hotels) and Motels
{47D32A97-7329-49C5-9D95-92B7E02F2966},484122,"General Freight Trucking, Long-Distance, Less Than"
{1E37A9DF-DBEA-4001-93AC-92BFB200C415},334519,Other Measuring and Controlling Device Manufacturi
{0CA0187D-682D-4771-A2C8-92C54994DD89},42421,Drugs and Druggists' Sundries Merchant Wholesalers
{0574608C-AA6D-401E-8901-92ED2B649304},45322,"Gift, Novelty, and Souvenir Stores"
{3EDCC6AE-7541-4A38-ACAA-9325A2033DC4},31121,Flour Milling and Malt Manufacturing
{25EAD049-FB48-44C9-939B-932A795B2F17},2372,Land Subdivision
{CBCF6A83-B0FB-4819-A2A5-93538AACD222},332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing"
{1D5CE85C-E417-4E90-AF4E-9361AFAEEFB4},441,Motor Vehicle and Parts Dealers
{0DBA2882-1869-4DC3-84EB-93FC7D56484A},3334,"Ventilation, Heating, Air-Conditioning, and Commer"
{B5DFB70F-A8DD-463E-89D2-9416EF83B3C5},423820,Farm and Garden Machinery and Equipment Merchant W
{1B6C2ADD-7C88-4362-9EED-942AB06B80F1},114210,Hunting and Trapping
{D6705687-C42D-41F2-AF10-946EAA78A42F},512120,Motion Picture and Video Distribution
{7304B4FA-EBA9-4B42-87DB-948B341B829B},486910,Pipeline Transportation of Refined Petroleum Produ
{5B773EFA-2B8B-42AC-8709-94949E3BDCC0},611699,All Other Miscellaneous Schools and Instruction
{842EA936-D15D-4575-9202-94B2F06D6426},611420,Computer Training
{51E0295B-B205-4142-8FCF-94BEAB8CA74E},325120,Industrial Gas Manufacturing
{0119E9D3-F68E-45DE-A5DB-9503F91312B4},811411,Home and Garden Equipment Repair and Maintenance
{0591B9BB-4661-42D5-B258-951B293345FB},42381,Construction and Mining (except Oil Well) Machiner
{C413BAB7-47F5-49C6-9E43-951DB0A00323},81131,Commercial and Industrial Machinery and Equipment
{252360F2-BABE-4CBF-884B-954109FE3E79},62421,Community Food Services
{3E04BE6C-4762-4882-86AF-9562AA8D9D23},6221,General Medical and Surgical Hospitals
{B8BDEDCE-7C49-4993-980E-957155F3DB0A},52399,All Other Financial Investment Activities
{4E7B2CB5-4DDB-4C87-B11E-958255E651CA},335921,Fiber Optic Cable Manufacturing
{9856C961-5618-42BB-979C-95C86B9FC834},621493,Freestanding Ambulatory Surgical and Emergency Cen
{9812618C-AE52-4710-A834-95CB8B7658D2},424450,Confectionery Merchant Wholesalers
{66878318-0C8A-471E-8739-95D5E666D600},3149,Other Textile Product Mills
{DBDF58D4-D6E6-4560-BB18-95E878DF6FDB},926120,Regulation and Administration of Transportation Pr
{82C6FBBB-D0B0-473E-ACE9-961EA31BB705},221320,Sewage Treatment Facilities
{AC336A39-B286-4904-A918-962B24A82DA5},33281,"Coating, Engraving, Heat Treating, and Allied Acti"
{5D2B9C0B-A665-42D8-95FA-964241561ECB},112410,Sheep Farming
{AAB64D31-9051-44FD-A327-96615AF55357},624229,Other Community Housing Services
{B88891D8-A6F7-4A9D-A0D3-966C1C6EC425},922140,Correctional Institutions
{935EC243-FA55-4270-9376-9690A1F5CAAC},452,General Merchandise Stores
{5A2AA107-5AE9-4B01-82A4-96A603DFB55F},926140,Regulation of Agricultural Marketing and Commoditi
{75FD439C-A79A-4A8E-A0C6-96FD50EA2945},339,Miscellaneous Manufacturing
{21A5CA60-7F6D-4ADA-BF0C-97258FC71C56},533,Lessors of Nonfinancial Intangible Assets (except
{5F2829BE-9F77-4960-8742-972D268AC153},111920,Cotton Farming
{A7E3B674-0D6D-4E71-9E9C-972E18D09D16},485,Transit and Ground Passenger Transportation
{78EF7B03-B842-4114-BAE5-9743F46826C8},335314,Relay and Industrial Control Manufacturing
{529B0757-0F2F-4225-9AE5-9745C2C5C704},485210,Interurban and Rural Bus Transportation
{9D4FC7F0-E4D3-49F6-AB8B-975A914795F9},5416,"Management, Scientific, and Technical Consulting S"
{7D7FC787-6E2C-4A53-8875-979C94EFEF50},33511,Electric Lamp Bulb and Part Manufacturing
{3C8673E0-A27C-49DE-89D7-97D2EF0931E7},522291,Consumer Lending
{09347617-5A35-4C80-902B-97FCD51B7234},56142,Telephone Call Centers
{27FE547D-C9B8-4945-AA9A-980088DB6250},311119,Other Animal Food Manufacturing
{74D5748A-29DD-463E-9F28-9813641949CE},44112,Used Car Dealers
{627ACA63-B476-47EC-B528-9817DE33045C},311520,Ice Cream and Frozen Dessert Manufacturing
{58F95679-D3BB-475B-BE49-982F765427FE},6112,Junior Colleges
{195502EE-5778-4182-BAA5-983C1F27CA1C},445230,Fruit and Vegetable Markets
{7B433F5E-EF9D-46FB-8689-98501CF985AF},326160,Plastics Bottle Manufacturing
{936F173E-8475-4271-BF13-98F2B719ABA1},23622,Commercial and Institutional Building Construction
{1DBAAEA9-C7B8-4EF1-A9C8-990A6BC79125},561320,Temporary Help Services
{BB5E27E7-6CE9-4271-8976-99B5A442F6B4},423110,Automobile and Other Motor Vehicle Merchant Wholes
{1F6BEDDB-78BD-41AF-BF30-9A0BD199BEC7},321219,Reconstituted Wood Product Manufacturing
{43E53BE3-A715-4D8E-A1C4-9A0C99253430},311412,Frozen Specialty Food Manufacturing
{4C2687CD-7ECA-475B-891C-9A176B42CCC0},32541,Pharmaceutical and Medicine Manufacturing
{CAF46598-E9CD-42CF-A702-9A53607A286F},44314,Electronics and Appliance Stores
{173A1A3C-5A58-4C79-BBA7-9A5FD681BEA4},332812,"Metal Coating, Engraving (except Jewelry and Silve"
{28AEBC78-7913-4307-804B-9A7D15B43DFA},221121,Electric Bulk Power Transmission and Control
{F4157400-8BCD-45C5-88A5-9B146F09C5E8},447190,Other Gasoline Stations
{A2D7F757-343E-4969-89F0-9B19ACFF32C4},32522,Artificial and Synthetic Fibers and Filaments Manu
{A3493FE3-0203-4C1F-9126-9B1A267F168C},7223,Special Food Services
{57A9047B-D700-439B-B62C-9B2004C72558},42441,General Line Grocery Merchant Wholesalers
{4233E125-3068-4EC3-8306-9B43235D02AA},541720,Research and Development in the Social Sciences an
{1F2F86DA-FF38-4EBF-A2C6-9B8EF57A6040},333611,Turbine and Turbine Generator Set Units Manufactur
{B83FCF46-88D9-4C3A-B65D-9B9B431BCC48},44619,Other Health and Personal Care Stores
{B915FB70-74F3-4B44-91F7-9BA00DCDE9FC},1121,Cattle Ranching and Farming
{BF6D07B4-BB95-4E12-837A-9BA43821E3BB},92711,Space Research and Technology
{7CAF79E5-F592-495D-9132-9BACBD456421},62221,Psychiatric and Substance Abuse Hospitals
{42892F54-D98E-4886-83ED-9BCF13E7E668},525,"Funds, Trusts, and Other Financial Vehicles"
{B046447B-93C4-45A9-AE49-9BD3D992F559},42445,Confectionery Merchant Wholesalers
{99EDE543-A593-49FF-A62A-9C0C15F35AA6},111331,Apple Orchards
{022795E3-2A9A-486D-AFF8-9C0CDD55258E},237130,Power and Communication Line and Related Structure
{AFF19882-31B7-48C5-812B-9C21B004A107},23819,"Other Foundation, Structure, and Building Exterior"
{E6FAC76F-B2AF-4324-A0F4-9C51598A712D},51741,Satellite Telecommunications
{0746DEAA-E7ED-4FA9-BC64-9C773E20602F},33639,Other Motor Vehicle Parts Manufacturing
{D3CBA86F-49CB-4FE3-BDBF-9C8A7F79DBD8},311212,Rice Milling
{2A265FE1-E500-4CFF-9B84-9C9796225310},424950,"Paint, Varnish, and Supplies Merchant Wholesalers"
{4D5ACACE-06FF-4D1C-BF2C-9CD63C1830EE},541618,Other Management Consulting Services
{EECA823B-BC64-45B3-A7DD-9CDD22B69238},111199,All Other Grain Farming
{E7158403-744D-47DA-9D95-9CDD42827D38},423990,Other Miscellaneous Durable Goods Merchant Wholesa
{AB6DD58C-02F1-4859-86AA-9CE61D956A78},4871,"Scenic and Sightseeing Transportation, Land"
{CC818FBF-8C97-4817-B9BE-9D13FA3CCF18},332993,Ammunition (except Small Arms) Manufacturing
{56F4FA9E-F424-42AB-842F-9D3DC7D582F0},62199,All Other Ambulatory Health Care Services
{19CBE36F-E629-4060-8791-9D8E7926D546},446120,"Cosmetics, Beauty Supplies, and Perfume Stores"
{3AE73E45-34E9-4535-A8C1-9DB8AA2625D2},5152,Cable and Other Subscription Programming
{15C27FB9-AD82-4E01-8EAB-9DBC34EB8EED},445120,Convenience Stores
{CE757997-A1C0-474A-BD8D-9DC33A1DFC7A},335931,Current-Carrying Wiring Device Manufacturing
{A615CAD8-F5AB-4F58-8924-9DC7B87EBE16},522110,Commercial Banking
{A81C87A2-13D6-405A-A80A-9DD749DD48DF},92119,Other General Government Support
{F7BF9A05-2B67-402A-95F8-9E04AAD8BE9F},511120,Periodical Publishers
{BD935FB6-A5C5-4F32-A9C5-9E13BF10C71D},485310,Taxi Service
{AB5600B5-3503-4B04-A3B8-9E2B5A87CCCC},423120,Motor Vehicle Supplies and New Parts Merchant Whol
{7A4673B9-D5AF-4ECB-B739-9E3B03F33175},48521,Interurban and Rural Bus Transportation
{135BF860-8068-4999-A8BE-9E5BE58B1A8D},333991,Power-Driven Handtool Manufacturing
{C0B4FCEF-2F9A-4D54-A53F-9E5E9C8AAA37},522220,Sales Financing
{DF463C1C-06B1-4825-937B-9E7652FDDD17},11113,Dry Pea and Bean Farming
{ECCA8213-C613-4868-9B26-9E7C70340A88},522310,Mortgage and Nonmortgage Loan Brokers
{3A7D3E39-831D-4E76-9507-9E7E9E8FF36B},92411,Administration of Air and Water Resource and Solid
{61D889F0-2E9B-4D2D-81D4-9EDBF7733549},924,Administration of Environmental Quality Programs
{8CF0460F-3205-4C8E-BD86-9EFFCB7A2BCA},238150,Glass and Glazing Contractors
{B6264C06-A1E5-4359-918C-9F151A3DE419},9231,Administration of Human Resource Programs
{3C46659D-5371-43FC-B852-9F17CD590C65},332323,Ornamental and Architectural Metal Work Manufactur
{B4927AAD-9262-419D-AB32-9F47F0ACF7AF},336370,Motor Vehicle Metal Stamping
{2E2AA481-14E3-4D04-BE2A-9F4EEB436293},339991,"Gasket, Packing, and Sealing Device Manufacturing"
{89B23BF3-032F-4831-86F4-9F55503A33E3},811111,General Automotive Repair
{FD30FC1C-72EE-43A8-A189-9F5CF4B3EAF2},711190,Other Performing Arts Companies
{137BBCF8-8CE5-4208-A880-9F5D4E16FF37},71151,"Independent Artists, Writers, and Performers"
{DF46624B-C6A8-4E1D-8408-9F650F45B41C},33243,"Metal Can, Box, and Other Metal Container (Light G"
{A805D42F-EF5E-44AA-A1E3-9F9780F145D6},5617,Services to Buildings and Dwellings
{4C2B061A-1E15-425E-BF1D-9FA1E8B4C6C9},5321,Automotive Equipment Rental and Leasing
{985F6F13-0E25-4B87-85E4-9FC00F1EE084},336611,Ship Building and Repairing
{9F563940-0D2A-4B54-9EE3-A0171F1EDEA7},31212,Breweries
{1C8F2159-9781-4E2A-A022-A01E811E1F7F},92219,"Other Justice, Public Order, and Safety Activities"
{958B2BCF-FBB6-470F-8174-A04372485CC4},311230,Breakfast Cereal Manufacturing
{4CE5BDA5-0F79-4736-AE36-A0475E359994},321,Wood Product Manufacturing
{9AEDA557-981D-49FE-92E2-A05D6A5D211D},112310,Chicken Egg Production
{0DAFFE70-EC74-40EF-8EB3-A064A8011733},71329,Other Gambling Industries
{E6D13098-1C9F-40AB-B699-A078C2F9B894},621111,Offices of Physicians (except Mental Health Specia
{21D3DE90-F782-47C0-AE69-A0B814959DF3},483113,Coastal and Great Lakes Freight Transportation
{3E84EA4E-6C46-4984-AE18-A0D5783E1F03},424510,Grain and Field Bean Merchant Wholesalers
{C3EB7644-FA1C-439B-A460-A0D79973DAC3},541519,Other Computer Related Services
{0F3B094B-21E4-44D9-8549-A0D7ED7F2CCC},61169,All Other Schools and Instruction
{9AD685FC-AF84-45FB-B5FD-A0F7503C1EA4},53211,Passenger Car Rental and Leasing
{E0335906-FD04-4FFD-975D-A0FBB5DCB614},55111,Management of Companies and Enterprises
{9246341F-6689-42B1-B789-A101127F0CF4},517312,Wireless Telecommunications Carriers (except Satel
{0F81744B-9813-4805-B3EE-A138DEC8066D},53111,Lessors of Residential Buildings and Dwellings
{7E1D17EF-1D03-4A4F-9FD4-A147CF541E3C},337122,Nonupholstered Wood Household Furniture Manufactur
{D83BEB01-2677-42D6-B449-A172734E8A45},33271,Machine Shops
{3E5643EF-DC78-47B7-ADF5-A18C0C907575},541840,Media Representatives
{368D880D-63C9-479D-848C-A1928AFF6D37},23822,"Plumbing, Heating, and Air-Conditioning Contractor"
{7C6C6203-2C1C-4CB1-B841-A19B2780774E},335312,Motor and Generator Manufacturing
{B5C7AC46-60B4-4136-B8B1-A19ECB52CEAD},811490,Other Personal and Household Goods Repair and Main
{84CA0D65-3B9A-4A2F-9B4C-A1E1BD417744},331524,Aluminum Foundries (except Die-Casting)
{A5511FC2-0A77-4BF7-90D6-A1E92A0B4969},3326,Spring and Wire Product Manufacturing
{ECB5F17B-4FAA-4961-9917-A2075396EE04},423520,Coal and Other Mineral and Ore Merchant Wholesaler
{5D6942B2-B9D2-4D1B-87F8-A22B91B613A2},54183,Media Buying Agencies
{464258F3-0F1C-4AFC-8CB1-A23B2A02BC0B},481,Air Transportation
{BE479366-D944-4175-8958-A243591ED045},221115,Wind Electric Power Generation
{0EFA1939-3153-4BA0-AE15-A24E9E5C7B7A},333132,Oil and Gas Field Machinery and Equipment Manufact
{1883D855-FCA9-4A72-9145-A2553C2F134F},81221,Funeral Homes and Funeral Services
{1B21973F-8CFD-45C5-A967-A263FCACE819},4541,Electronic Shopping and Mail-Order Houses
{7ED7C005-E1E4-4470-BC72-A2869C4379EA},333111,Farm Machinery and Equipment Manufacturing
{C5DDB88A-3BFF-4991-B15C-A2C41C79F145},339999,All Other Miscellaneous Manufacturing
{BCFC5E26-FCB6-4FF9-A4F5-A2D90864DE52},321920,Wood Container and Pallet Manufacturing
{1D8023D6-6A9B-44A8-958F-A302C6C3A722},522292,Real Estate Credit
{FD45DE38-70F7-4C37-9023-A30F61F351FC},611110,Elementary and Secondary Schools
{75F19007-BC10-4BE8-A70D-A330A4D5FD79},621498,All Other Outpatient Care Centers
{F74D5515-4CFD-4264-A96B-A387EDC14AC4},4821,Rail Transportation
{1FDAC3F5-9806-43EA-A8BA-A388D4A87EE5},33611,Automobile and Light Duty Motor Vehicle Manufactur
{C2C27551-84BA-411E-B2EB-A39343510151},813990,"Other Similar Organizations (except Business, Prof"
{121C977F-57E3-44D5-A093-A39CE696F990},327992,Ground or Treated Mineral and Earth Manufacturing
{C76A30BD-8BF3-4AE4-A67E-A3C8A4E97705},532412,"Construction, Mining, and Forestry Machinery and E"
{9D13CA1E-B86B-4F3F-BFE3-A3E4E6974574},11531,Support Activities for Forestry
{EB747E6F-015E-4326-B880-A3EA8B3622E1},236115,New Single-Family Housing Construction (except For
{6B23FB6B-6901-4594-93E4-A3F5B7B20D56},1111,Oilseed and Grain Farming
{4FC6E1F1-F768-465A-84D8-A439C37F7F29},322299,All Other Converted Paper Product Manufacturing
{1E91EDA3-24EB-4BDC-B721-A43A21D57192},42492,"Book, Periodical, and Newspaper Merchant Wholesale"
{63087F24-2270-4C4B-87B8-A471588B1307},51113,Book Publishers
{D0A3C2A5-0D73-4F6A-9F8C-A47C3DE39A89},33994,Office Supplies (except Paper) Manufacturing
{9FA317DA-782A-4F2D-B2D8-A4842128F9FC},8123,Drycleaning and Laundry Services
{8152A7C7-7A66-4553-8AD4-A4B829D02DB3},7132,Gambling Industries
{3F884778-FD39-44DF-8AF7-A4BA04760B06},621512,Diagnostic Imaging Centers
{6FA06BAE-F58A-49E7-9D51-A4C4BCA898A1},45321,Office Supplies and Stationery Stores
{A3FB1750-DC00-4F75-A75C-A4D5F9D5DE38},111335,Tree Nut Farming
{BA2F4819-494F-4F7F-9401-A4EF5B186FEC},32561,Soap and Cleaning Compound Manufacturing
{EE374E47-510C-4E4D-AF07-A4F1370C3466},333517,Machine Tool Manufacturing
{22E59772-10EA-42EF-96F6-A52B972F16E0},51511,Radio Broadcasting
{CB393D80-24EE-49E4-A9ED-A530E0DB5486},42434,Footwear Merchant Wholesalers
{90D09B4A-9B38-43D2-B032-A531FE5DA240},92611,Administration of General Economic Programs
{37B98055-BC94-4BE2-9A16-A54B384A8301},532310,General Rental Centers
{A469EEA3-83AE-409B-8B63-A57AA660F46C},3359,Other Electrical Equipment and Component Manufactu
{BF7BC172-9188-4B83-A9BF-A595C0C0AE18},561920,Convention and Trade Show Organizers
{123BAF4E-5CC5-48C4-BB62-A5BBCE639D7D},482112,Short Line Railroads
{CBA5BF1F-9E55-458B-B25D-A5D080EB9528},541830,Media Buying Agencies
{18BB596F-267A-4323-AF07-A5F81029085F},333519,Rolling Mill and Other Metalworking Machinery Manu
{BDEC7944-AC84-4AA4-9D93-A60BE1DD205C},44211,Furniture Stores
{29910CD5-B817-4937-87E1-A624DA628653},44711,Gasoline Stations with Convenience Stores
{195FCB72-3095-4BEF-ACA0-A63211706035},811118,Other Automotive Mechanical and Electrical Repair
{0A6025C7-CE8D-4F80-9935-A644F49D5452},238350,Finish Carpentry Contractors
{EE5ED789-2187-477A-86C0-A671182BD6DA},115114,Postharvest Crop Activities (except Cotton Ginning
{4312E39D-70A8-4DB5-B960-A6881CA9E234},238120,Structural Steel and Precast Concrete Contractors
{927E7009-3A0C-411A-8A6C-A6DA06F24759},23834,Tile and Terrazzo Contractors
{1262835D-2014-4C5C-B514-A6E6C9D406A1},3332,Industrial Machinery Manufacturing
{3DD78EEA-B068-4AFE-8108-A746C04B9447},326130,"Laminated Plastics Plate, Sheet (except Packaging)"
{B5324038-1343-493D-A388-A74FC6AA7DFD},488210,Support Activities for Rail Transportation
{18189240-A859-42AB-8D40-A75BE292DEC0},315280,Other Cut and Sew Apparel Manufacturing
{220E2E7C-0844-488B-BFF6-A7768E77EA06},325991,Custom Compounding of Purchased Resins
{8EA8316D-58AF-47A6-839F-A7938BBEE9B0},5616,Investigation and Security Services
{0A6FB016-3ED7-4105-AE95-A793C15119FE},4236,Household Appliances and Electrical and Electronic
{E9A023AF-AE92-415E-B918-A79CFF2A3FC9},331513,Steel Foundries (except Investment)
{1D70569C-F140-4CF3-BC5C-A79D04A4646D},44529,Other Specialty Food Stores
{82BF42F8-6D30-4423-8765-A79FFCE99797},4248,"Beer, Wine, and Distilled Alcoholic Beverage Merch"
{9D1189F4-54FE-4685-8ADA-A7B900C123CB},8131,Religious Organizations
{8EE2C736-FE1E-48B2-B153-A7F7D1C98BC4},42461,Plastics Materials and Basic Forms and Shapes Merc
{048AE0E8-D436-4727-A11A-A802EA2D9A7C},4241,Paper and Paper Product Merchant Wholesalers
{1AD27363-4545-4868-9176-A815F60BA991},31621,Footwear Manufacturing
{A2D3A726-D8FA-4792-A53C-A8170CA3A1E4},332117,Powder Metallurgy Part Manufacturing
{150F00D6-7F6C-45B4-A44F-A822B380E11E},423140,Motor Vehicle Parts (Used) Merchant Wholesalers
{909A4C7C-0ECA-4ECE-BA30-A82D9D768BC8},517911,Telecommunications Resellers
{45ABEE41-2413-4C66-9732-A843241F1427},326113,Unlaminated Plastics Film and Sheet (except Packag
{986390B1-DF2B-4637-9CFA-A87BB6B6F11A},81112,"Automotive Body, Paint, Interior, and Glass Repair"
{1C4FD5F7-EC72-4485-8753-A8C0CDD1C4E1},4244,Grocery and Related Product Merchant Wholesalers
{8360C7DA-184A-47AF-A373-A8CEE60FA0E5},711120,Dance Companies
{B09317C2-ED00-4F57-8233-A8DD9D922CA3},51114,Directory and Mailing List Publishers
{DB934CA0-8D5C-487F-9A06-A8DF1C0BA39E},327120,Clay Building Material and Refractories Manufactur
{FF0F4170-A277-4CEE-82DC-A8EB2013CBF7},62412,Services for the Elderly and Persons with Disabili
{4AD36EC7-10B6-4983-8BD6-A90C1ECF2267},11239,Other Poultry Production
{A0532581-1C94-4D35-B098-A924A418B63A},623220,Residential Mental Health and Substance Abuse Faci
{8E5A861B-B8BF-432B-96A4-A932EE2BA98D},561621,Security Systems Services (except Locksmiths)
{E87DFB2C-09A5-44D9-B1E6-A933575DCA70},5611,Office Administrative Services
{80095A30-1DA5-4DB8-A008-A94BC4CD58C3},221330,Steam and Air-Conditioning Supply
{DD420C39-43C3-4B06-8FFD-A9A170976D8A},488390,Other Support Activities for Water Transportation
{47A3CE0F-25E7-43BD-B627-A9ACC1FAD6DA},722310,Food Service Contractors
{E8AE701D-B5C0-4391-AC82-A9BA9C331577},424340,Footwear Merchant Wholesalers
{0D145706-6B9D-434B-8C98-AA0C6C4F6253},54141,Interior Design Services
{BDE68992-314B-4C86-A6EA-AA0E5A4E5418},61142,Computer Training
{56E09DB1-7FBF-4EC0-A488-AA51013FB35C},485410,School and Employee Bus Transportation
{03F2B0B0-BAAA-41DF-BAB3-AA6B14B53C76},112420,Goat Farming
{55054796-9292-4B6A-8F32-AA6F34ECE32C},32742,Gypsum Product Manufacturing
{32CB1B99-925F-4823-848E-AA89342AF295},33242,Metal Tank (Heavy Gauge) Manufacturing
{A45A49D9-99AF-4EA6-809E-AA964F6715CB},11112,Oilseed (except Soybean) Farming
{97776C3E-AA58-4D0F-A1A4-AAD87D040BAE},238,Specialty Trade Contractors
{3BFD929F-0B39-4EBE-A662-AB0AACB062FB},48412,"General Freight Trucking, Long-Distance"
{5F883D46-D3A5-484A-8CF5-AB0E1EFA7807},44422,"Nursery, Garden Center, and Farm Supply Stores"
{F9E4C52A-1816-4559-8675-AB3044E103E8},31599,Apparel Accessories and Other Apparel Manufacturin
{F9198104-CF30-4B15-9C8A-AB48CDB5F408},56173,Landscaping Services
{D308C401-3126-44EA-A631-AB4D6C6D3F1D},533110,Lessors of Nonfinancial Intangible Assets (except
{DC2AF543-15E8-4DB1-91EE-AB7291DF05B7},4411,Automobile Dealers
{7AA15823-C967-4FB9-BA4C-AB7AD3748D68},5221,Depository Credit Intermediation
{D224CDDB-6E67-43C8-9112-AB8B6AF87598},53231,General Rental Centers
{D3BE6903-4D0B-454F-9A55-ABAEBC6A5728},61111,Elementary and Secondary Schools
{B0F23DE3-CBDD-4C95-8BFF-ABBDBB6486FE},56132,Temporary Help Services
{88558824-A663-47C7-8E65-ABF891685C23},31311,"Fiber, Yarn, and Thread Mills"
{D7650F66-A9D9-4794-AD57-AC243020FE84},32551,Paint and Coating Manufacturing
{83F2C5D1-6671-43C7-91D5-AC2A5B985BFF},623990,Other Residential Care Facilities
{7E5B9B6C-13EB-47BD-9975-AC5D64CA2909},311,Food Manufacturing
{DAB9B364-1D00-4729-B409-AC649924695D},11192,Cotton Farming
{43970837-C2E9-4C90-876B-AC792C59BEB1},92613,"Regulation and Administration of Communications, E"
{A3297D0B-7EB6-4262-9259-AD4DF00ADC6D},511130,Book Publishers
{4F0EC406-B519-44D9-B5A9-AD53FA7197F6},32519,Other Basic Organic Chemical Manufacturing
{32F5BED8-0848-4506-AF08-AD5A798D5D0D},521,Monetary Authorities-Central Bank
{399A5B49-1A08-49A2-9EC0-AD626508FA4C},56162,Security Systems Services
{2B440F81-50E1-4FD0-A1DD-AD6E2386BDEE},332994,"Small Arms, Ordnance, and Ordnance Accessories Man"
{37202E0D-F4AA-499F-9102-AD73A48F087B},443142,Electronics Stores
{CA296A82-5068-4A9D-A7B4-AD755BEA0929},541213,Tax Preparation Services
{9C0E4759-4845-42AC-9724-AD7B7C450B90},622310,Specialty (except Psychiatric and Substance Abuse)
{7E0247CF-CF0E-4087-9E1F-AD7D8850EDE0},423920,Toy and Hobby Goods and Supplies Merchant Wholesal
{04C75B4B-6637-4784-8C39-AD8E8AE2D454},621340,"Offices of Physical, Occupational and Speech Thera"
{E36A38D2-D347-45D0-9EA5-AD91655E2ED0},333993,Packaging Machinery Manufacturing
{8C0A7F8D-788C-444C-97D4-AD9DDD7524A9},551112,Offices of Other Holding Companies
{1173ADF6-2D5E-416B-A3B9-ADA0AF580ED4},334,Computer and Electronic Product Manufacturing
{68758B12-654A-444D-B1A1-ADAC32321905},315190,Other Apparel Knitting Mills
{CC128FED-FF3A-49C8-AA68-ADB27B986FE7},722410,Drinking Places (Alcoholic Beverages)
{CD1BC6F1-2887-412C-8C04-ADCD65CC0948},333,Machinery Manufacturing
{5450C631-DF7A-4731-B958-ADD6D5EF93B2},453920,Art Dealers
{3337D036-568E-457C-A5A5-ADE5BD669FBE},42369,Other Electronic Parts and Equipment Merchant Whol
{FD5F5ACA-2178-4A6E-8C19-ADEFE56FF316},561710,Exterminating and Pest Control Services
{7F76EB55-6A9F-44C8-BBDD-AE037990ACF7},23829,Other Building Equipment Contractors
{085BE92C-BD30-4338-89DF-AE062FEE1611},523120,Securities Brokerage
{3B4A173B-CCB7-49F7-87B8-AE1D83208628},51119,Other Publishers
{2C9F4BC8-0D53-498E-8320-AE4B6548C554},6231,Nursing Care Facilities (Skilled Nursing Facilitie
{C0B8F710-1F6E-4F2C-8365-AE7C6853BD9F},6115,Technical and Trade Schools
{EDEB69E2-469E-4C49-8E20-AE91B388075F},31528,Other Cut and Sew Apparel Manufacturing
{7FE351A3-BB1D-4D18-9E77-AEA46EFAF057},423620,"Household Appliances, Electric Housewares, and Con"
{57CD88A3-0434-420C-9934-AF3280EA6F7E},524113,Direct Life Insurance Carriers
{F8E17D17-1F9B-4039-9974-AF41F558AF22},532411,"Commercial Air, Rail, and Water Transportation Equ"
{EBA65C2F-EE47-4B1F-B048-AF60EF9CB61C},11114,Wheat Farming
{51D3EB28-FF23-4235-B334-AF7610A8D7BC},11131,Orange Groves
{55D26136-2B30-4456-BE36-AF84814E5FD5},22111,Electric Power Generation
{6E257EB4-4C3A-4CC8-B4D2-AFE57E88D07C},49312,Refrigerated Warehousing and Storage
{9FF81099-7775-41D9-B298-AFF08EF4F4C0},446191,Food (Health) Supplement Stores
{C9B394DE-5FCB-4202-AC83-B000B2D0866C},33637,Motor Vehicle Metal Stamping
{59C7BF6D-15E8-437B-9434-B0159E86CD38},928,National Security and International Affairs
{79121149-540E-482B-8A06-B04CD1F413E2},114112,Shellfish Fishing
{EC8CCCBF-E96D-41DF-938F-B061A2D05BC7},32229,Other Converted Paper Product Manufacturing
{1D423F03-D8D5-4DEF-9D2E-B078ED107B57},62419,Other Individual and Family Services
